id_envio;corredor_de_armazenagem;metodo_de_envio;ligações_do_cliente;avaliação_do_cliente;preço;qtd_itens;importancia;genero;desconto;peso_g;Chegou_no_tempo;Destino;DataEnvio;dataEntrega;avaliacaoEntrega
8229;A;Transportadora;3;4;186;2;low;F;4;4585;0;Alagoas;terça-feira, 26 de setembro de 2023;domingo, 29 de outubro de 2023;3
8230;B;Transportadora;4;2;282;4;medium;M;5;5422;1;Santa Catarina;quinta-feira, 5 de setembro de 2024;sábado, 7 de setembro de 2024;5
8231;C;Transportadora;5;1;266;3;low;M;8;4786;1;São Paulo;domingo, 20 de novembro de 2022;sexta-feira, 25 de novembro de 2022;4
8232;F;Transportadora;4;2;256;4;low;F;7;5571;0;Mato Grosso do Sul;terça-feira, 25 de julho de 2023;domingo, 3 de setembro de 2023;1
8233;D;Transportadora;3;3;155;3;medium;F;7;5464;0;Maranhão;segunda-feira, 3 de maio de 2021;terça-feira, 8 de junho de 2021;1
8234;F;Transportadora;2;4;142;3;high;M;2;5700;0;Rio Grande do Sul;segunda-feira, 11 de novembro de 2024;domingo, 8 de dezembro de 2024;0
8235;A;Transportadora;6;3;229;8;medium;M;6;4600;0;São Paulo;terça-feira, 12 de outubro de 2021;domingo, 14 de novembro de 2021;0
8236;B;Transportadora;4;3;211;8;medium;F;6;5583;0;Amazonas;terça-feira, 12 de maio de 2020;sexta-feira, 19 de junho de 2020;1
8237;C;Transportadora;5;1;264;6;high;F;4;5337;0;Ceará;quinta-feira, 18 de maio de 2023;terça-feira, 20 de junho de 2023;1
8238;F;PAC;6;1;217;4;medium;M;3;5571;0;São Paulo;terça-feira, 13 de junho de 2023;sexta-feira, 30 de junho de 2023;0
8239;D;PAC;5;3;145;3;low;M;3;4077;1;Tocantins;quinta-feira, 30 de março de 2023;sábado, 1 de abril de 2023;4
8240;F;PAC;3;2;185;4;low;M;6;5854;0;Distrito Federal;sábado, 14 de setembro de 2024;sexta-feira, 4 de outubro de 2024;1
8241;A;PAC;4;4;221;10;high;M;6;5582;1;Pará;sábado, 31 de outubro de 2020;quarta-feira, 4 de novembro de 2020;4
8242;B;PAC;4;5;208;3;low;F;8;4632;0;Rondônia;quinta-feira, 21 de dezembro de 2023;terça-feira, 9 de janeiro de 2024;1
8243;C;PAC;4;5;260;2;medium;M;2;5368;0;Mato Grosso;sábado, 20 de julho de 2024;domingo, 11 de agosto de 2024;2
8244;F;PAC;4;4;177;7;low;F;3;5646;1;#REF!;sábado, 16 de maio de 2020;quinta-feira, 21 de maio de 2020;4
8245;D;PAC;4;1;144;4;low;F;10;4175;0;Paraíba;terça-feira, 22 de fevereiro de 2022;domingo, 27 de março de 2022;3
8246;F;PAC;3;5;174;2;low;F;4;5692;0;Goiás;quarta-feira, 15 de novembro de 2023;quinta-feira, 21 de dezembro de 2023;3
8247;A;PAC;3;2;215;4;high;M;1;4158;0;Bahia;domingo, 10 de novembro de 2024;sexta-feira, 13 de dezembro de 2024;2
8248;B;PAC;4;5;270;10;medium;M;9;5085;1;Sergipe;quarta-feira, 10 de novembro de 2021;sábado, 13 de novembro de 2021;5
8249;C;PAC;3;4;209;2;high;M;10;4540;0;Rio Grande do Sul;domingo, 5 de junho de 2022;domingo, 19 de junho de 2022;2
8250;F;PAC;5;1;103;5;low;F;10;5413;1;Ceará;quinta-feira, 22 de dezembro de 2022;sábado, 24 de dezembro de 2022;4
8251;D;PAC;5;1;184;3;low;F;10;4674;1;Piauí;domingo, 6 de março de 2022;terça-feira, 8 de março de 2022;5
8252;F;PAC;5;3;226;2;high;F;6;5033;0;#REF!;terça-feira, 31 de agosto de 2021;sexta-feira, 24 de setembro de 2021;2
8253;A;PAC;5;2;158;3;low;M;4;4324;0;Minas Gerais;segunda-feira, 17 de abril de 2023;terça-feira, 25 de abril de 2023;1
8254;B;PAC;3;2;274;2;high;M;2;5029;0;Alagoas;terça-feira, 17 de outubro de 2023;quarta-feira, 25 de outubro de 2023;2
8255;C;PAC;3;4;245;3;medium;F;7;5429;0;Ceará;terça-feira, 9 de agosto de 2022;quinta-feira, 8 de setembro de 2022;0
8256;F;PAC;5;3;254;6;low;M;8;1932;0;Paraná;segunda-feira, 14 de março de 2022;sexta-feira, 1 de abril de 2022;3
8257;D;PAC;5;3;252;5;low;M;2;1312;1;Mato Grosso;sábado, 11 de abril de 2020;domingo, 12 de abril de 2020;4
8258;F;PAC;6;4;254;4;low;M;2;1174;0;Goiás;quarta-feira, 10 de julho de 2024;domingo, 21 de julho de 2024;2
8259;A;PAC;4;3;263;5;low;F;10;1762;0;Minas Gerais;segunda-feira, 18 de novembro de 2024;segunda-feira, 2 de dezembro de 2024;3
8260;B;PAC;5;1;256;5;low;F;5;1970;0;Pará;segunda-feira, 2 de maio de 2022;terça-feira, 7 de junho de 2022;3
8261;C;PAC;6;5;264;4;medium;F;9;1922;1;Pará;sábado, 30 de março de 2024;quarta-feira, 3 de abril de 2024;4
8262;F;PAC;4;2;237;5;low;M;6;1734;1;Distrito Federal;sexta-feira, 29 de julho de 2022;segunda-feira, 1 de agosto de 2022;4
8263;D;PAC;4;1;226;5;medium;F;2;1912;0;Espírito Santo;sexta-feira, 5 de fevereiro de 2021;segunda-feira, 1 de março de 2021;2
8264;F;PAC;7;1;289;4;low;F;4;1543;1;Pernambuco;segunda-feira, 20 de maio de 2024;sábado, 25 de maio de 2024;4
8265;A;PAC;7;1;281;4;low;F;9;1235;0;Acre;quinta-feira, 13 de fevereiro de 2020;domingo, 23 de fevereiro de 2020;2
8266;B;PAC;5;5;258;5;low;M;6;1068;1;Rio Grande do Sul;quinta-feira, 21 de abril de 2022;terça-feira, 26 de abril de 2022;5
8267;C;PAC;6;4;263;4;low;M;3;1276;0;Mato Grosso;quarta-feira, 22 de março de 2023;domingo, 2 de abril de 2023;3
8268;F;PAC;5;3;245;5;low;F;1;1605;0;Mato Grosso do Sul;sexta-feira, 8 de julho de 2022;segunda-feira, 18 de julho de 2022;0
8269;D;PAC;7;3;296;4;medium;F;7;1427;0;Rio Grande do Sul;quarta-feira, 18 de setembro de 2024;terça-feira, 1 de outubro de 2024;1
8270;F;PAC;7;4;286;4;low;M;3;1262;1;Roraima;quinta-feira, 14 de abril de 2022;terça-feira, 19 de abril de 2022;4
8271;A;PAC;6;3;252;2;low;M;6;1470;1;Rio Grande do Sul;quinta-feira, 17 de junho de 2021;segunda-feira, 21 de junho de 2021;5
8272;B;PAC;6;5;301;4;low;F;4;1707;1;Sergipe;domingo, 3 de maio de 2020;quarta-feira, 6 de maio de 2020;5
8273;C;PAC;7;4;290;4;low;F;10;1886;1;Acre;segunda-feira, 21 de junho de 2021;quarta-feira, 23 de junho de 2021;4
8274;F;PAC;7;2;247;4;medium;F;9;1096;1;Bahia;quarta-feira, 5 de janeiro de 2022;sábado, 8 de janeiro de 2022;4
8275;D;PAC;3;1;138;3;medium;F;2;4766;1;Paraíba;quinta-feira, 13 de agosto de 2020;sábado, 15 de agosto de 2020;5
8276;F;PAC;5;4;262;3;medium;F;6;4428;0;Rio Grande do Norte;domingo, 21 de junho de 2020;sábado, 27 de junho de 2020;2
8277;A;PAC;4;2;245;3;low;F;5;5226;0;Acre;segunda-feira, 5 de fevereiro de 2024;quarta-feira, 6 de março de 2024;2
8278;B;PAC;3;1;224;3;low;F;1;4862;1;Rio de Janeiro;segunda-feira, 19 de julho de 2021;sábado, 24 de julho de 2021;4
8279;C;PAC;3;1;186;2;low;F;1;5054;1;Espírito Santo;sexta-feira, 11 de agosto de 2023;segunda-feira, 14 de agosto de 2023;4
8280;F;PAC;4;1;282;4;medium;M;10;5065;0;Bahia;sábado, 22 de junho de 2024;quarta-feira, 31 de julho de 2024;0
8281;D;PAC;5;4;266;3;low;M;2;5260;1;Ceará;sábado, 3 de abril de 2021;segunda-feira, 5 de abril de 2021;4
8282;F;PAC;4;5;256;4;low;F;8;5244;1;Acre;quinta-feira, 30 de setembro de 2021;segunda-feira, 4 de outubro de 2021;4
8283;A;PAC;3;1;155;3;medium;F;7;5709;0;Paraná;segunda-feira, 1 de fevereiro de 2021;quarta-feira, 10 de fevereiro de 2021;3
8284;B;PAC;2;5;142;3;high;M;10;5174;0;Minas Gerais;quinta-feira, 29 de julho de 2021;segunda-feira, 6 de setembro de 2021;1
8285;C;PAC;6;5;229;8;medium;F;2;4271;1;Mato Grosso;quarta-feira, 22 de setembro de 2021;quinta-feira, 23 de setembro de 2021;5
8286;F;PAC;4;3;211;8;medium;F;3;4550;0;Espírito Santo;segunda-feira, 6 de novembro de 2023;sexta-feira, 15 de dezembro de 2023;2
8287;D;PAC;5;5;264;6;high;M;8;4644;1;Rio de Janeiro;quinta-feira, 14 de abril de 2022;segunda-feira, 18 de abril de 2022;4
8288;F;PAC;6;4;217;4;medium;F;4;4247;1;Rondônia;quinta-feira, 4 de novembro de 2021;sexta-feira, 5 de novembro de 2021;4
8289;A;PAC;5;4;145;3;low;M;2;4492;1;Ceará;sexta-feira, 9 de agosto de 2024;sábado, 10 de agosto de 2024;4
8290;B;PAC;3;5;185;4;low;M;9;5704;0;Maranhão;sábado, 20 de janeiro de 2024;quinta-feira, 1 de fevereiro de 2024;1
8291;C;PAC;4;5;221;10;high;M;9;4646;0;Maranhão;quinta-feira, 18 de março de 2021;segunda-feira, 12 de abril de 2021;2
8292;F;PAC;4;2;208;3;low;M;8;4342;0;#REF!;sábado, 29 de julho de 2023;terça-feira, 22 de agosto de 2023;2
8293;D;PAC;4;4;260;2;medium;M;6;4474;0;Acre;quinta-feira, 11 de maio de 2023;domingo, 21 de maio de 2023;0
8294;F;PAC;4;5;177;7;low;F;2;4299;0;Espírito Santo;domingo, 25 de outubro de 2020;domingo, 8 de novembro de 2020;1
8295;A;PAC;4;1;144;4;low;M;8;4970;0;Maranhão;domingo, 5 de janeiro de 2020;quarta-feira, 5 de fevereiro de 2020;1
8296;B;PAC;3;3;174;2;low;F;1;5556;0;Tocantins;sexta-feira, 27 de janeiro de 2023;sábado, 11 de fevereiro de 2023;0
8297;C;PAC;3;2;215;4;high;M;2;4673;1;Roraima;terça-feira, 24 de setembro de 2024;sexta-feira, 27 de setembro de 2024;5
8298;F;PAC;4;1;270;10;medium;F;5;5494;1;Rio Grande do Sul;quarta-feira, 23 de dezembro de 2020;sábado, 26 de dezembro de 2020;5
8299;D;PAC;3;4;209;2;high;F;5;4363;0;Alagoas;domingo, 5 de fevereiro de 2023;sexta-feira, 24 de fevereiro de 2023;2
8300;F;PAC;5;1;103;5;low;M;3;4966;0;Piauí;sábado, 25 de janeiro de 2020;domingo, 16 de fevereiro de 2020;2
8301;A;PAC;5;2;184;3;low;F;4;4552;0;Maranhão;terça-feira, 9 de fevereiro de 2021;quarta-feira, 17 de fevereiro de 2021;0
8302;B;PAC;5;3;226;2;high;F;2;4219;0;Acre;sábado, 31 de agosto de 2024;quinta-feira, 26 de setembro de 2024;3
8303;C;PAC;5;4;158;3;low;F;10;4670;1;Roraima;segunda-feira, 20 de setembro de 2021;quinta-feira, 23 de setembro de 2021;4
8304;F;PAC;3;1;274;2;high;M;2;4352;0;Goiás;domingo, 8 de novembro de 2020;domingo, 22 de novembro de 2020;2
8305;D;PAC;3;2;245;3;medium;F;7;4121;0;#REF!;segunda-feira, 24 de agosto de 2020;sexta-feira, 18 de setembro de 2020;0
8306;F;PAC;5;4;254;6;low;M;4;1850;1;Pernambuco;sexta-feira, 13 de novembro de 2020;domingo, 15 de novembro de 2020;4
8307;A;PAC;5;4;252;5;low;M;9;1133;1;Paraíba;sábado, 4 de dezembro de 2021;quinta-feira, 9 de dezembro de 2021;4
8308;B;PAC;6;2;254;4;low;F;9;1626;0;Espírito Santo;quinta-feira, 15 de setembro de 2022;quinta-feira, 20 de outubro de 2022;2
8309;C;PAC;4;1;263;5;low;M;3;1777;0;Distrito Federal;quarta-feira, 1 de julho de 2020;quarta-feira, 5 de agosto de 2020;3
8310;F;PAC;5;5;256;5;low;F;10;1333;1;São Paulo;segunda-feira, 27 de novembro de 2023;sábado, 2 de dezembro de 2023;4
8311;D;PAC;6;3;264;4;medium;M;5;1397;0;Bahia;quarta-feira, 20 de dezembro de 2023;segunda-feira, 15 de janeiro de 2024;0
8312;F;PAC;4;1;237;5;low;F;5;1041;0;Pará;terça-feira, 19 de dezembro de 2023;segunda-feira, 1 de janeiro de 2024;1
8313;A;PAC;4;1;226;5;medium;M;6;1723;0;Tocantins;quinta-feira, 30 de dezembro de 2021;segunda-feira, 10 de janeiro de 2022;2
8314;B;PAC;7;4;289;4;low;M;1;1657;0;São Paulo;segunda-feira, 12 de junho de 2023;domingo, 9 de julho de 2023;1
8315;C;PAC;7;2;281;4;low;F;6;1118;1;Acre;segunda-feira, 14 de agosto de 2023;quarta-feira, 16 de agosto de 2023;4
8316;F;PAC;5;5;258;5;low;F;10;1719;1;Paraná;segunda-feira, 23 de setembro de 2024;quinta-feira, 26 de setembro de 2024;4
8317;D;PAC;6;5;263;4;low;M;10;1669;0;Rondônia;sexta-feira, 26 de junho de 2020;quinta-feira, 2 de julho de 2020;3
8318;F;PAC;5;3;245;5;low;F;10;1112;0;Goiás;quarta-feira, 21 de outubro de 2020;sábado, 21 de novembro de 2020;3
8319;A;PAC;7;3;296;4;medium;F;2;1304;1;Amazonas;terça-feira, 25 de junho de 2024;quinta-feira, 27 de junho de 2024;5
8320;B;PAC;7;3;286;4;low;M;2;1712;1;Pernambuco;quinta-feira, 14 de janeiro de 2021;domingo, 17 de janeiro de 2021;4
8321;C;PAC;6;5;299;4;low;F;1;1629;1;Pernambuco;terça-feira, 5 de janeiro de 2021;quinta-feira, 7 de janeiro de 2021;5
8322;F;PAC;6;4;253;4;medium;M;10;1248;0;Goiás;segunda-feira, 7 de agosto de 2023;sexta-feira, 18 de agosto de 2023;1
8323;D;PAC;7;5;269;4;medium;F;9;1835;0;Maranhão;quinta-feira, 21 de abril de 2022;segunda-feira, 2 de maio de 2022;3
8324;F;PAC;5;1;267;5;medium;F;3;1194;1;Rondônia;quarta-feira, 29 de março de 2023;sexta-feira, 31 de março de 2023;4
8325;A;PAC;5;4;226;5;medium;F;4;1518;0;Pará;domingo, 12 de março de 2023;quinta-feira, 20 de abril de 2023;2
8326;B;PAC;6;4;278;4;low;M;3;1141;1;Pernambuco;domingo, 2 de outubro de 2022;quinta-feira, 6 de outubro de 2022;4
8327;C;PAC;4;4;232;5;medium;M;2;1386;0;Sergipe;segunda-feira, 22 de abril de 2024;terça-feira, 28 de maio de 2024;3
8328;F;PAC;6;4;287;4;low;F;5;1972;1;Distrito Federal;domingo, 11 de abril de 2021;sexta-feira, 16 de abril de 2021;5
8329;D;PAC;4;2;228;5;low;M;6;1718;0;Ceará;segunda-feira, 7 de março de 2022;quarta-feira, 16 de março de 2022;2
8330;F;PAC;5;1;232;5;low;M;4;1776;0;Pará;domingo, 11 de fevereiro de 2024;terça-feira, 19 de março de 2024;2
8331;A;sedex;6;5;308;4;low;M;8;1569;1;Acre;quinta-feira, 10 de setembro de 2020;terça-feira, 15 de setembro de 2020;5
8332;B;sedex;7;5;287;4;low;F;8;1748;0;Maranhão;terça-feira, 3 de dezembro de 2024;sexta-feira, 20 de dezembro de 2024;3
8333;C;sedex;6;3;246;4;medium;F;8;1741;0;São Paulo;domingo, 8 de maio de 2022;quinta-feira, 19 de maio de 2022;3
8334;F;sedex;4;1;262;6;low;M;1;1627;1;Minas Gerais;domingo, 27 de novembro de 2022;sexta-feira, 2 de dezembro de 2022;5
8335;D;sedex;6;4;275;4;low;M;10;1005;0;Sergipe;sexta-feira, 8 de março de 2024;segunda-feira, 1 de abril de 2024;3
8336;F;sedex;5;4;236;5;medium;F;2;1664;1;Maranhão;sábado, 13 de junho de 2020;domingo, 14 de junho de 2020;5
8337;A;sedex;5;2;221;6;medium;M;2;1781;1;Rio de Janeiro;quinta-feira, 6 de maio de 2021;domingo, 9 de maio de 2021;5
8338;B;sedex;5;4;271;5;low;M;4;1320;0;Rio de Janeiro;sábado, 30 de julho de 2022;terça-feira, 16 de agosto de 2022;1
8339;C;sedex;4;4;229;5;low;M;9;1361;0;São Paulo;segunda-feira, 15 de abril de 2024;sexta-feira, 17 de maio de 2024;3
8340;F;sedex;5;1;291;4;low;F;3;1663;1;Sergipe;quinta-feira, 2 de julho de 2020;segunda-feira, 6 de julho de 2020;5
8341;D;sedex;5;5;261;6;medium;F;1;1082;0;Rondônia;terça-feira, 17 de setembro de 2024;terça-feira, 24 de setembro de 2024;1
8342;F;sedex;6;4;285;4;medium;F;10;1422;0;Goiás;terça-feira, 26 de setembro de 2023;sexta-feira, 3 de novembro de 2023;3
8343;A;sedex;6;4;262;5;low;M;9;1369;0;Bahia;sábado, 10 de dezembro de 2022;quarta-feira, 18 de janeiro de 2023;2
8344;B;sedex;4;5;219;5;low;M;2;1260;0;Acre;domingo, 12 de fevereiro de 2023;quarta-feira, 15 de março de 2023;0
8345;C;sedex;6;1;302;4;low;F;1;1622;1;Alagoas;segunda-feira, 29 de março de 2021;quinta-feira, 1 de abril de 2021;4
8346;F;sedex;4;4;269;5;medium;F;2;1473;0;Tocantins;quarta-feira, 5 de outubro de 2022;terça-feira, 11 de outubro de 2022;3
8347;D;sedex;5;4;260;5;low;M;10;1708;1;Piauí;segunda-feira, 17 de agosto de 2020;sexta-feira, 21 de agosto de 2020;5
8348;F;sedex;7;2;297;4;low;F;7;1383;1;Minas Gerais;domingo, 10 de dezembro de 2023;terça-feira, 12 de dezembro de 2023;5
8349;A;sedex;6;1;278;4;medium;M;6;1576;0;Piauí;domingo, 9 de maio de 2021;terça-feira, 8 de junho de 2021;2
8350;B;sedex;5;3;265;5;low;F;3;1005;1;Rio Grande do Norte;sábado, 11 de novembro de 2023;quarta-feira, 15 de novembro de 2023;5
8351;C;sedex;6;2;286;4;low;F;5;1248;1;Bahia;sábado, 4 de março de 2023;segunda-feira, 6 de março de 2023;5
8352;F;sedex;6;2;248;4;low;F;10;1563;1;Rio Grande do Norte;quarta-feira, 5 de agosto de 2020;sábado, 8 de agosto de 2020;4
8353;D;Transportadora;6;5;302;4;low;F;7;1592;0;São Paulo;terça-feira, 31 de dezembro de 2024;terça-feira, 21 de janeiro de 2025;0
8354;F;Transportadora;6;1;272;4;low;F;2;1018;0;Espírito Santo;segunda-feira, 27 de fevereiro de 2023;terça-feira, 7 de março de 2023;2
8355;A;Transportadora;6;4;279;4;low;F;10;1462;1;Mato Grosso do Sul;sexta-feira, 6 de setembro de 2024;segunda-feira, 9 de setembro de 2024;4
8356;B;Transportadora;4;2;255;5;medium;M;2;1255;0;Alagoas;quarta-feira, 19 de fevereiro de 2020;segunda-feira, 30 de março de 2020;0
8357;C;Transportadora;5;4;245;5;medium;F;4;1771;1;Santa Catarina;sexta-feira, 10 de dezembro de 2021;sábado, 11 de dezembro de 2021;4
8358;F;Transportadora;4;5;247;5;medium;M;6;1737;0;Roraima;terça-feira, 18 de julho de 2023;domingo, 23 de julho de 2023;1
8359;D;Transportadora;6;4;275;4;medium;F;5;1989;0;Pará;quinta-feira, 21 de julho de 2022;sábado, 6 de agosto de 2022;3
8360;F;Transportadora;6;3;255;4;medium;F;8;1805;0;Santa Catarina;domingo, 29 de março de 2020;terça-feira, 14 de abril de 2020;2
8361;A;Transportadora;6;2;243;4;high;M;2;1665;1;Rio Grande do Norte;quarta-feira, 16 de outubro de 2024;sábado, 19 de outubro de 2024;5
8362;B;Transportadora;4;1;234;6;low;M;7;1711;0;Pará;quinta-feira, 10 de outubro de 2024;terça-feira, 12 de novembro de 2024;2
8363;C;Transportadora;5;2;276;6;medium;F;6;1043;0;Maranhão;segunda-feira, 7 de novembro de 2022;quinta-feira, 24 de novembro de 2022;3
8364;F;Transportadora;5;1;228;5;low;F;7;1818;0;Minas Gerais;quarta-feira, 21 de junho de 2023;segunda-feira, 31 de julho de 2023;0
8365;D;Transportadora;5;5;232;6;low;M;2;1550;1;Sergipe;sexta-feira, 7 de agosto de 2020;terça-feira, 11 de agosto de 2020;5
8366;F;Transportadora;5;1;248;4;low;F;6;1944;1;Ceará;segunda-feira, 1 de julho de 2024;sábado, 6 de julho de 2024;5
8367;A;Transportadora;5;4;136;4;low;M;9;5469;0;Mato Grosso do Sul;quarta-feira, 23 de dezembro de 2020;segunda-feira, 4 de janeiro de 2021;2
8368;B;Transportadora;4;3;240;3;low;F;8;4423;0;Rio de Janeiro;quarta-feira, 2 de novembro de 2022;segunda-feira, 5 de dezembro de 2022;3
8369;C;Transportadora;4;4;147;3;medium;M;9;4534;1;Mato Grosso do Sul;segunda-feira, 28 de junho de 2021;sexta-feira, 2 de julho de 2021;4
8370;F;Transportadora;4;1;222;2;low;F;10;4714;1;Mato Grosso do Sul;quinta-feira, 14 de março de 2024;domingo, 17 de março de 2024;5
8371;D;Transportadora;3;3;163;3;medium;M;5;5362;0;Alagoas;sábado, 24 de abril de 2021;quinta-feira, 6 de maio de 2021;1
8372;F;Transportadora;5;4;254;3;low;F;4;5611;1;Sergipe;domingo, 6 de agosto de 2023;sexta-feira, 11 de agosto de 2023;5
8373;A;Transportadora;4;2;246;3;medium;M;1;5113;0;Distrito Federal;segunda-feira, 21 de março de 2022;terça-feira, 26 de abril de 2022;3
8374;B;Transportadora;2;1;168;4;low;M;6;4800;0;Mato Grosso do Sul;quarta-feira, 24 de fevereiro de 2021;sábado, 3 de abril de 2021;2
8375;C;PAC;4;1;145;3;medium;M;8;4915;0;Rio de Janeiro;quarta-feira, 31 de julho de 2024;quinta-feira, 5 de setembro de 2024;0
8376;F;PAC;5;2;224;2;medium;M;8;4047;1;Rondônia;segunda-feira, 19 de setembro de 2022;quinta-feira, 22 de setembro de 2022;5
8377;D;PAC;4;5;248;4;low;F;2;4427;0;Goiás;quinta-feira, 20 de agosto de 2020;sexta-feira, 25 de setembro de 2020;0
8378;F;PAC;3;3;212;2;low;M;2;5125;0;Acre;quarta-feira, 5 de junho de 2024;sábado, 13 de julho de 2024;2
8379;A;PAC;5;5;268;3;low;F;8;5480;0;Piauí;quarta-feira, 24 de janeiro de 2024;sábado, 10 de fevereiro de 2024;3
8380;B;PAC;4;1;200;3;medium;F;5;4120;1;Goiás;segunda-feira, 29 de agosto de 2022;terça-feira, 30 de agosto de 2022;4
8381;C;PAC;5;2;246;3;low;F;9;5795;0;Mato Grosso do Sul;sábado, 13 de julho de 2024;sexta-feira, 19 de julho de 2024;3
8382;F;PAC;4;3;142;3;medium;M;1;4900;0;Alagoas;sexta-feira, 12 de maio de 2023;sexta-feira, 26 de maio de 2023;2
8383;D;PAC;4;3;173;4;low;M;9;5672;0;Piauí;sexta-feira, 10 de maio de 2024;terça-feira, 18 de junho de 2024;2
8384;F;PAC;5;3;156;4;medium;F;8;5868;0;Roraima;terça-feira, 1 de fevereiro de 2022;sexta-feira, 11 de março de 2022;2
8385;A;PAC;3;1;223;2;low;M;8;5719;1;Mato Grosso;domingo, 27 de março de 2022;quinta-feira, 31 de março de 2022;4
8386;B;PAC;4;5;231;3;low;F;4;5174;1;Paraíba;sexta-feira, 19 de julho de 2024;segunda-feira, 22 de julho de 2024;4
8387;C;PAC;2;4;264;3;low;F;1;5437;1;Tocantins;segunda-feira, 10 de maio de 2021;sexta-feira, 14 de maio de 2021;5
8388;F;PAC;4;4;175;5;low;M;10;4498;1;Mato Grosso do Sul;segunda-feira, 1 de junho de 2020;sábado, 6 de junho de 2020;4
8389;D;PAC;2;4;149;5;medium;F;7;5541;0;Pará;sábado, 27 de fevereiro de 2021;sexta-feira, 12 de março de 2021;2
8390;F;PAC;3;1;226;2;low;M;7;4703;0;Maranhão;domingo, 5 de dezembro de 2021;domingo, 9 de janeiro de 2022;3
8391;A;PAC;3;1;133;3;medium;F;5;4538;0;Mato Grosso do Sul;sábado, 14 de janeiro de 2023;quinta-feira, 26 de janeiro de 2023;2
8392;B;PAC;5;2;190;2;low;M;1;5005;0;Rio de Janeiro;domingo, 31 de maio de 2020;sábado, 6 de junho de 2020;1
8393;C;PAC;3;5;238;2;high;M;5;4052;0;Amazonas;sábado, 13 de março de 2021;terça-feira, 6 de abril de 2021;3
8394;F;PAC;6;4;152;3;low;M;10;4376;1;Rondônia;quarta-feira, 10 de fevereiro de 2021;sábado, 13 de fevereiro de 2021;4
8395;D;PAC;3;4;249;3;high;F;10;5629;1;Alagoas;domingo, 11 de fevereiro de 2024;sexta-feira, 16 de fevereiro de 2024;5
8396;F;PAC;4;3;181;2;low;F;4;5622;1;Ceará;quarta-feira, 2 de setembro de 2020;sábado, 5 de setembro de 2020;5
8397;A;PAC;3;3;239;2;medium;F;2;5625;0;Amazonas;segunda-feira, 17 de maio de 2021;terça-feira, 8 de junho de 2021;2
8398;B;PAC;3;1;167;3;medium;M;10;4341;1;Pernambuco;quinta-feira, 30 de janeiro de 2020;sábado, 1 de fevereiro de 2020;5
8399;C;PAC;3;5;246;3;medium;M;1;5650;1;Tocantins;terça-feira, 18 de agosto de 2020;domingo, 23 de agosto de 2020;5
8400;F;PAC;5;1;139;3;medium;F;1;5953;1;#REF!;domingo, 19 de junho de 2022;segunda-feira, 20 de junho de 2022;5
8401;D;PAC;5;1;150;4;low;F;1;5098;0;Pernambuco;sexta-feira, 1 de maio de 2020;quarta-feira, 27 de maio de 2020;1
8402;F;PAC;3;3;151;3;medium;F;1;5297;0;Maranhão;domingo, 25 de setembro de 2022;sexta-feira, 21 de outubro de 2022;0
8403;A;PAC;4;1;186;3;low;F;6;4758;0;Rio Grande do Norte;sábado, 7 de março de 2020;quarta-feira, 25 de março de 2020;3
8404;B;PAC;3;4;250;3;low;M;6;5565;0;Goiás;domingo, 17 de outubro de 2021;domingo, 14 de novembro de 2021;1
8405;C;PAC;4;1;162;3;medium;M;6;4343;1;Alagoas;sábado, 14 de março de 2020;terça-feira, 17 de março de 2020;4
8406;F;PAC;5;3;135;3;medium;F;5;4484;0;Tocantins;segunda-feira, 2 de agosto de 2021;sábado, 7 de agosto de 2021;3
8407;D;PAC;3;1;238;2;medium;M;5;4355;1;Espírito Santo;segunda-feira, 18 de março de 2024;sexta-feira, 22 de março de 2024;5
8408;F;PAC;6;5;167;2;low;M;10;4013;1;Acre;segunda-feira, 11 de janeiro de 2021;sábado, 16 de janeiro de 2021;4
8409;A;PAC;4;1;269;5;medium;M;3;4534;1;Pará;sábado, 12 de março de 2022;segunda-feira, 14 de março de 2022;4
8410;B;PAC;4;2;187;2;medium;M;7;4470;1;Ceará;domingo, 17 de maio de 2020;quarta-feira, 20 de maio de 2020;5
8411;C;PAC;3;3;241;2;high;M;2;4836;1;Rio Grande do Norte;quarta-feira, 31 de março de 2021;sábado, 3 de abril de 2021;4
8412;F;PAC;3;2;168;3;medium;M;10;4979;1;Piauí;terça-feira, 26 de janeiro de 2021;sábado, 30 de janeiro de 2021;5
