id_envio,corredor_armazenagem,metodo_envio,ligacoes_cliente,avaliacao_cliente,preco,qtd_itens,importancia,genero,desconto,peso_g,entrega_no_prazo,destino,data_envio,data_entrega,avaliacao_entrega,ingestion_timestamp,dias_entrega,categoria_entrega,avaliacao_final,entrega_rapida,faixa_preco,cliente_exigente
1962,F,pac,2,3,117.0,2,medium,M,36,1210,1,Mato Grosso,2021-11-30,2021-12-05,5,2025-05-20T23:01:37.806Z,5,normal,4.0,0,médio,0
2166,F,sedex,3,1,177.0,2,low,M,38,1099,1,Piauí,2023-07-14,2023-07-15,5,2025-05-20T23:01:37.806Z,1,expressa,3.0,1,médio,1
2794,B,pac,3,5,212.0,3,low,F,19,2703,1,Rondônia,2023-02-01,2023-02-02,4,2025-05-20T23:01:37.806Z,1,expressa,4.5,1,alto,0
3186,F,pac,3,3,162.0,8,high,F,10,4842,0,desconhecido,2023-04-24,2023-05-22,2,2025-05-20T23:01:37.806Z,28,lenta,2.5,0,médio,1
4643,C,sedex,4,3,204.0,2,low,F,7,4717,1,Pará,2024-12-07,2024-12-11,5,2025-05-20T23:01:37.806Z,4,normal,4.0,0,alto,0
4897,D,pac,3,1,264.0,4,low,M,10,4265,0,Rondônia,2021-03-30,2021-04-21,2,2025-05-20T23:01:37.806Z,22,lenta,1.5,0,alto,1
5662,B,pac,5,5,245.0,5,medium,F,4,4627,0,Tocantins,2022-07-16,2022-08-13,0,2025-05-20T23:01:37.806Z,28,lenta,2.5,0,alto,1
6454,B,transportadora,3,2,227.0,3,low,F,4,4450,0,Rondônia,2023-12-29,2024-01-09,3,2025-05-20T23:01:37.806Z,11,lenta,2.5,0,alto,1
6601,D,pac,6,4,297.0,5,high,M,6,1631,0,Paraná,2021-10-30,2021-11-23,3,2025-05-20T23:01:37.806Z,24,lenta,3.5,0,alto,0
8979,A,pac,5,4,191.0,4,low,M,8,4566,1,Roraima,2023-04-16,2023-04-18,5,2025-05-20T23:01:37.806Z,2,expressa,4.5,1,médio,0
9659,C,pac,5,4,236.0,5,low,M,1,1682,0,Roraima,2020-03-14,2020-04-11,2,2025-05-20T23:01:37.806Z,28,lenta,3.0,0,alto,1
9913,D,pac,6,1,268.0,4,medium,M,10,1958,0,Rio de Janeiro,2021-07-10,2021-08-09,2,2025-05-20T23:01:37.806Z,30,lenta,1.5,0,alto,1
867,A,pac,4,1,199.0,2,low,F,46,3371,1,Roraima,2022-01-24,2022-01-27,4,2025-05-20T23:01:37.806Z,3,normal,2.5,0,médio,1
4153,D,pac,5,4,160.0,3,high,M,10,5527,0,Paraná,2024-11-29,2024-12-05,2,2025-05-20T23:01:37.806Z,6,lenta,3.0,0,médio,1
4815,A,pac,7,3,286.0,4,low,F,3,1670,0,Minas Gerais,2022-09-18,2022-10-25,2,2025-05-20T23:01:37.806Z,37,lenta,2.5,0,alto,1
6112,B,pac,5,4,268.0,3,low,F,3,5320,1,Tocantins,2020-05-09,2020-05-10,5,2025-05-20T23:01:37.806Z,1,expressa,4.5,1,alto,0
6637,D,pac,4,1,155.0,5,low,F,1,5986,0,Maranhão,2020-10-08,2020-11-10,2,2025-05-20T23:01:37.806Z,33,lenta,1.5,0,médio,1
8276,F,pac,5,4,262.0,3,medium,F,6,4428,0,Rio Grande do Norte,2020-06-21,2020-06-27,2,2025-05-20T23:01:37.806Z,6,lenta,3.0,0,alto,1
10157,C,pac,4,4,243.0,3,high,F,4,5082,1,Goiás,2022-07-24,2022-07-28,4,2025-05-20T23:01:37.806Z,4,normal,4.0,0,alto,0
966,F,transportadora,5,2,231.0,2,medium,F,55,3894,1,Rio de Janeiro,2021-03-23,2021-03-26,5,2025-05-20T23:01:37.806Z,3,normal,3.5,0,alto,1
1861,D,pac,4,4,226.0,7,low,M,9,2182,1,Minas Gerais,2024-09-18,2024-09-23,4,2025-05-20T23:01:37.806Z,5,normal,4.0,0,alto,0
2081,C,pac,3,4,196.0,3,low,F,52,2129,1,Distrito Federal,2023-06-25,2023-06-29,5,2025-05-20T23:01:37.806Z,4,normal,4.5,0,médio,0
2693,C,pac,4,2,191.0,3,medium,F,12,3676,1,desconhecido,2022-11-12,2022-11-16,4,2025-05-20T23:01:37.806Z,4,normal,3.0,0,médio,1
5410,B,pac,5,5,186.0,4,medium,F,9,5592,1,Paraná,2023-03-21,2023-03-23,5,2025-05-20T23:01:37.806Z,2,expressa,5.0,1,médio,0
8843,C,pac,3,1,211.0,3,medium,M,1,4889,1,Maranhão,2023-07-25,2023-07-30,5,2025-05-20T23:01:37.806Z,5,normal,3.0,0,alto,1
9781,D,pac,5,3,223.0,3,low,F,2,4671,1,Mato Grosso,2023-06-04,2023-06-07,5,2025-05-20T23:01:37.806Z,3,normal,4.0,0,alto,0
706,B,pac,2,4,111.0,2,high,M,60,1787,1,Paraíba,2021-12-21,2021-12-22,5,2025-05-20T23:01:37.806Z,1,expressa,4.5,1,médio,0
1275,A,pac,4,2,255.0,4,low,F,62,3198,1,Ceará,2021-03-31,2021-04-01,5,2025-05-20T23:01:37.806Z,1,expressa,3.5,1,alto,1
1358,F,sedex,5,1,184.0,4,medium,F,38,2232,1,Bahia,2020-12-17,2020-12-22,5,2025-05-20T23:01:37.806Z,5,normal,3.0,0,médio,1
8072,F,sedex,4,1,241.0,2,low,M,3,5672,0,Pará,2023-03-03,2023-03-28,3,2025-05-20T23:01:37.806Z,25,lenta,2.0,0,alto,1
10786,B,pac,5,1,248.0,5,medium,F,5,1861,0,Paraíba,2021-09-02,2021-09-15,0,2025-05-20T23:01:37.806Z,13,lenta,0.5,0,alto,1
354,F,pac,4,3,255.0,2,high,M,47,2956,1,Rio Grande do Norte,2021-01-11,2021-01-16,4,2025-05-20T23:01:37.806Z,5,normal,3.5,0,alto,0
3981,A,transportadora,5,3,244.0,2,low,M,5,4713,0,Rondônia,2022-12-14,2023-01-16,0,2025-05-20T23:01:37.806Z,33,lenta,1.5,0,alto,1
5614,B,transportadora,5,5,173.0,3,low,M,4,5265,1,Pará,2021-03-05,2021-03-09,5,2025-05-20T23:01:37.806Z,4,normal,5.0,0,médio,0
7747,D,pac,4,3,228.0,5,low,F,9,1044,0,Mato Grosso,2021-09-17,2021-10-13,0,2025-05-20T23:01:37.806Z,26,lenta,1.5,0,alto,1
8749,D,sedex,4,5,258.0,3,low,M,8,4046,1,Alagoas,2022-01-02,2022-01-05,5,2025-05-20T23:01:37.806Z,3,normal,5.0,0,alto,0
9868,B,transportadora,3,3,220.0,3,low,F,10,5234,1,Rondônia,2023-12-08,2023-12-09,5,2025-05-20T23:01:37.806Z,1,expressa,4.0,1,alto,0
1908,F,sedex,4,5,238.0,2,low,F,1,2644,1,Piauí,2023-12-17,2023-12-20,4,2025-05-20T23:01:37.806Z,3,normal,4.5,0,alto,0
7208,F,pac,6,5,307.0,4,high,M,3,1406,0,Minas Gerais,2022-12-30,2023-02-02,3,2025-05-20T23:01:37.806Z,34,lenta,4.0,0,alto,0
7687,D,transportadora,5,4,233.0,4,medium,M,1,4255,1,Alagoas,2023-04-29,2023-04-30,4,2025-05-20T23:01:37.806Z,1,expressa,4.0,1,alto,0
7708,B,pac,6,3,219.0,5,low,M,9,1483,1,Rio Grande do Norte,2024-03-26,2024-03-28,5,2025-05-20T23:01:37.806Z,2,expressa,4.0,1,alto,0
8328,F,pac,6,4,287.0,4,low,F,5,1972,1,Distrito Federal,2021-04-11,2021-04-16,5,2025-05-20T23:01:37.806Z,5,normal,4.5,0,alto,0
8988,F,pac,5,2,235.0,2,low,F,10,4938,0,Sergipe,2022-02-06,2022-02-21,2,2025-05-20T23:01:37.806Z,15,lenta,2.0,0,alto,1
10078,B,pac,4,2,162.0,3,low,M,7,5614,0,Pernambuco,2021-04-10,2021-04-24,3,2025-05-20T23:01:37.806Z,14,lenta,2.5,0,médio,1
10341,A,pac,6,5,287.0,5,low,M,2,5611,1,Rio Grande do Norte,2022-09-28,2022-10-03,5,2025-05-20T23:01:37.806Z,5,normal,5.0,0,alto,0
61,D,pac,3,1,221.0,3,low,F,64,2794,1,Acre,2020-12-01,2020-12-03,5,2025-05-20T23:01:37.806Z,2,expressa,3.0,1,alto,1
121,D,sedex,4,2,183.0,3,low,F,33,2741,1,Tocantins,2024-08-21,2024-08-24,5,2025-05-20T23:01:37.806Z,3,normal,3.5,0,médio,1
194,F,pac,2,2,158.0,3,low,M,28,1968,1,Tocantins,2024-08-29,2024-08-31,5,2025-05-20T23:01:37.806Z,2,expressa,3.5,1,médio,1
532,B,sedex,2,4,179.0,2,low,F,19,1900,1,Pernambuco,2024-02-08,2024-02-09,5,2025-05-20T23:01:37.806Z,1,expressa,4.5,1,médio,0
1790,F,transportadora,5,2,231.0,4,medium,M,41,2992,1,Mato Grosso,2021-06-08,2021-06-13,5,2025-05-20T23:01:37.806Z,5,normal,3.5,0,alto,1
3308,F,pac,5,3,154.0,2,medium,M,8,4006,0,Santa Catarina,2024-05-11,2024-06-01,2,2025-05-20T23:01:37.806Z,21,lenta,2.5,0,médio,1
5760,F,transportadora,6,5,268.0,4,low,F,2,1324,0,Paraíba,2020-12-30,2021-01-13,0,2025-05-20T23:01:37.806Z,14,lenta,2.5,0,alto,1
5781,A,pac,5,4,269.0,5,low,F,4,1537,1,Espírito Santo,2024-11-23,2024-11-26,4,2025-05-20T23:01:37.806Z,3,normal,4.0,0,alto,0
7911,A,pac,4,4,254.0,3,low,M,7,5637,0,Pará,2022-08-21,2022-08-28,1,2025-05-20T23:01:37.806Z,7,lenta,2.5,0,alto,1
9246,F,pac,4,3,174.0,3,medium,M,2,4069,1,Rio de Janeiro,2021-02-21,2021-02-24,5,2025-05-20T23:01:37.806Z,3,normal,4.0,0,médio,0
9481,D,pac,3,5,184.0,2,high,M,3,4883,0,Acre,2023-05-06,2023-05-27,2,2025-05-20T23:01:37.806Z,21,lenta,3.5,0,médio,1
412,B,transportadora,3,4,200.0,2,medium,M,14,3528,1,Alagoas,2020-05-30,2020-06-01,5,2025-05-20T23:01:37.806Z,2,expressa,4.5,1,médio,0
424,B,transportadora,4,4,229.0,2,medium,M,45,3776,1,Espírito Santo,2020-08-22,2020-08-26,4,2025-05-20T23:01:37.806Z,4,normal,4.0,0,alto,0
755,C,pac,3,5,205.0,6,low,F,25,2232,1,Distrito Federal,2021-09-12,2021-09-17,5,2025-05-20T23:01:37.806Z,5,normal,5.0,0,alto,0
2240,F,pac,3,4,155.0,2,low,F,37,1780,1,Rio de Janeiro,2021-03-23,2021-03-25,4,2025-05-20T23:01:37.806Z,2,expressa,4.0,1,médio,0
2906,F,pac,4,2,232.0,3,high,M,46,2835,1,Goiás,2024-01-31,2024-02-03,5,2025-05-20T23:01:37.806Z,3,normal,3.5,0,alto,1
3181,D,pac,4,2,223.0,3,low,M,7,4026,1,Pará,2021-04-21,2021-04-23,5,2025-05-20T23:01:37.806Z,2,expressa,3.5,1,alto,1
3542,F,sedex,3,2,150.0,2,low,F,3,4174,0,Amazonas,2022-09-27,2022-10-25,1,2025-05-20T23:01:37.806Z,28,lenta,1.5,0,médio,1
5179,D,pac,3,5,254.0,3,medium,M,3,4072,0,Rio Grande do Sul,2020-02-26,2020-03-24,2,2025-05-20T23:01:37.806Z,27,lenta,3.5,0,alto,1
9606,F,transportadora,5,2,255.0,2,medium,M,9,5609,0,desconhecido,2020-12-14,2021-01-18,3,2025-05-20T23:01:37.806Z,35,lenta,2.5,0,alto,1
364,B,pac,4,3,187.0,4,high,F,29,3141,1,Distrito Federal,2020-06-26,2020-06-29,5,2025-05-20T23:01:37.806Z,3,normal,4.0,0,médio,0
2988,F,sedex,6,3,281.0,5,medium,F,8,1864,1,São Paulo,2024-06-24,2024-06-27,4,2025-05-20T23:01:37.806Z,3,normal,3.5,0,alto,0
6520,B,pac,3,2,270.0,3,medium,M,9,5873,1,Rio de Janeiro,2020-10-24,2020-10-29,4,2025-05-20T23:01:37.806Z,5,normal,3.0,0,alto,1
7231,D,pac,4,3,171.0,2,medium,M,10,5211,0,Pará,2022-03-14,2022-03-28,3,2025-05-20T23:01:37.806Z,14,lenta,3.0,0,médio,0
7316,F,pac,3,5,177.0,4,high,M,9,5311,0,Rio de Janeiro,2021-06-19,2021-07-15,1,2025-05-20T23:01:37.806Z,26,lenta,3.0,0,médio,1
7439,C,pac,3,5,275.0,4,medium,M,10,5066,0,Paraíba,2023-08-27,2023-09-13,1,2025-05-20T23:01:37.806Z,17,lenta,3.0,0,alto,1
8170,B,pac,5,4,228.0,6,medium,M,5,4974,1,Rio Grande do Sul,2024-03-05,2024-03-10,5,2025-05-20T23:01:37.806Z,5,normal,4.5,0,alto,0
8655,A,pac,7,5,301.0,4,low,F,7,1727,0,Mato Grosso,2020-03-01,2020-04-04,0,2025-05-20T23:01:37.806Z,34,lenta,2.5,0,alto,1
8687,C,pac,3,2,150.0,2,medium,M,5,5264,0,Rio de Janeiro,2020-09-22,2020-10-29,1,2025-05-20T23:01:37.806Z,37,lenta,1.5,0,médio,1
8716,B,pac,2,1,198.0,2,low,M,8,4323,0,Rio Grande do Sul,2023-12-16,2024-01-24,1,2025-05-20T23:01:37.806Z,39,lenta,1.0,0,médio,1
8963,C,pac,4,3,185.0,5,low,F,9,5648,0,Paraná,2022-09-17,2022-09-22,2,2025-05-20T23:01:37.806Z,5,normal,2.5,0,médio,1
9160,B,sedex,6,3,309.0,4,medium,M,2,1270,1,Espírito Santo,2024-04-09,2024-04-10,5,2025-05-20T23:01:37.806Z,1,expressa,4.0,1,alto,0
9608,F,pac,4,1,140.0,2,low,M,8,4926,0,Santa Catarina,2020-08-07,2020-08-19,3,2025-05-20T23:01:37.806Z,12,lenta,2.0,0,médio,1
9843,A,sedex,4,5,155.0,3,medium,M,3,5939,1,Pernambuco,2020-10-17,2020-10-19,4,2025-05-20T23:01:37.806Z,2,expressa,4.5,1,médio,0
10339,D,pac,3,3,227.0,2,high,M,5,4269,1,Ceará,2022-05-29,2022-05-30,4,2025-05-20T23:01:37.806Z,1,expressa,3.5,1,alto,0
10767,A,pac,5,2,264.0,5,medium,M,4,1318,0,Sergipe,2020-08-28,2020-09-11,3,2025-05-20T23:01:37.806Z,14,lenta,2.5,0,alto,1
732,F,pac,6,5,113.0,3,high,F,35,1402,1,Rio de Janeiro,2024-07-04,2024-07-05,4,2025-05-20T23:01:37.806Z,1,expressa,4.5,1,médio,0
896,F,pac,4,3,170.0,3,low,F,21,1588,1,Paraná,2021-02-17,2021-02-18,4,2025-05-20T23:01:37.806Z,1,expressa,3.5,1,médio,0
1591,D,pac,4,1,272.0,3,medium,M,49,2803,1,desconhecido,2023-11-11,2023-11-12,5,2025-05-20T23:01:37.806Z,1,expressa,3.0,1,alto,1
1759,D,sedex,3,2,267.0,5,low,F,48,2622,1,Pernambuco,2022-08-20,2022-08-24,5,2025-05-20T23:01:37.806Z,4,normal,3.5,0,alto,1
2583,A,sedex,5,4,230.0,2,medium,F,48,3743,1,Pernambuco,2021-04-14,2021-04-17,4,2025-05-20T23:01:37.806Z,3,normal,4.0,0,alto,0
4281,A,pac,4,5,135.0,3,medium,F,5,4515,0,Minas Gerais,2022-12-26,2023-01-22,1,2025-05-20T23:01:37.806Z,27,lenta,3.0,0,médio,1
5580,F,pac,5,5,139.0,4,medium,F,3,4433,1,Rio de Janeiro,2024-12-21,2024-12-25,4,2025-05-20T23:01:37.806Z,4,normal,4.5,0,médio,0
5801,C,pac,3,5,183.0,2,low,M,8,5881,1,Santa Catarina,2020-01-11,2020-01-13,5,2025-05-20T23:01:37.806Z,2,expressa,5.0,1,médio,0
6799,D,pac,4,3,172.0,3,medium,F,10,5434,0,Piauí,2020-03-08,2020-04-17,0,2025-05-20T23:01:37.806Z,40,lenta,1.5,0,médio,1
7365,A,pac,4,1,263.0,2,low,F,5,4010,1,Rio Grande do Sul,2021-02-24,2021-02-25,4,2025-05-20T23:01:37.806Z,1,expressa,2.5,1,alto,1
8741,C,pac,3,5,168.0,3,low,M,8,5877,0,São Paulo,2022-05-22,2022-06-18,3,2025-05-20T23:01:37.806Z,27,lenta,4.0,0,médio,0
1543,D,pac,3,5,160.0,2,medium,F,41,1495,1,Minas Gerais,2020-12-12,2020-12-13,4,2025-05-20T23:01:37.806Z,1,expressa,4.5,1,médio,0
1784,F,transportadora,5,4,206.0,3,low,M,53,2182,1,Santa Catarina,2021-10-02,2021-10-06,4,2025-05-20T23:01:37.806Z,4,normal,4.0,0,alto,0
1805,C,pac,4,1,140.0,2,low,M,60,1950,1,Rio de Janeiro,2021-09-23,2021-09-27,4,2025-05-20T23:01:37.806Z,4,normal,2.5,0,médio,1
3716,F,transportadora,5,5,165.0,2,low,M,3,4005,1,Mato Grosso,2020-12-31,2021-01-02,5,2025-05-20T23:01:37.806Z,2,expressa,5.0,1,médio,0
3846,F,transportadora,5,2,263.0,3,low,M,9,4699,1,Tocantins,2022-06-20,2022-06-21,4,2025-05-20T23:01:37.806Z,1,expressa,3.0,1,alto,1
4447,D,pac,6,3,219.0,4,medium,M,6,4885,1,Distrito Federal,2024-11-30,2024-12-03,4,2025-05-20T23:01:37.806Z,3,normal,3.5,0,alto,0
5232,F,pac,3,4,284.0,10,low,M,5,5479,0,Mato Grosso do Sul,2024-01-11,2024-01-27,1,2025-05-20T23:01:37.806Z,16,lenta,2.5,0,alto,1
6693,A,sedex,4,2,190.0,3,medium,M,7,4766,0,Santa Catarina,2022-05-18,2022-05-25,3,2025-05-20T23:01:37.806Z,7,lenta,2.5,0,médio,1
7076,F,pac,4,3,245.0,4,medium,M,8,5982,1,Bahia,2024-01-23,2024-01-28,5,2025-05-20T23:01:37.806Z,5,normal,4.0,0,alto,0
8694,F,pac,6,2,164.0,4,low,M,6,5264,0,Piauí,2022-05-16,2022-06-21,0,2025-05-20T23:01:37.806Z,36,lenta,1.0,0,médio,1
10167,A,pac,2,5,271.0,3,low,M,9,4185,0,São Paulo,2023-06-24,2023-06-29,2,2025-05-20T23:01:37.806Z,5,normal,3.5,0,alto,1
417,A,transportadora,4,3,159.0,3,low,M,33,1330,1,Rio Grande do Norte,2024-05-25,2024-05-27,4,2025-05-20T23:01:37.806Z,2,expressa,3.5,1,médio,0
1278,F,pac,3,1,275.0,2,high,F,1,2597,1,Goiás,2024-12-17,2024-12-22,5,2025-05-20T23:01:37.806Z,5,normal,3.0,0,alto,1
2862,F,sedex,3,3,248.0,4,low,F,36,3276,1,Mato Grosso,2021-02-20,2021-02-22,5,2025-05-20T23:01:37.806Z,2,expressa,4.0,1,alto,0
4513,D,sedex,4,2,266.0,3,high,M,5,4831,1,Rio de Janeiro,2021-04-17,2021-04-20,4,2025-05-20T23:01:37.806Z,3,normal,3.0,0,alto,1
4996,B,pac,4,4,275.0,3,low,M,10,5674,1,Rio de Janeiro,2023-01-07,2023-01-09,4,2025-05-20T23:01:37.806Z,2,expressa,4.0,1,alto,0
5575,D,pac,5,2,243.0,3,low,F,8,4133,1,Rio Grande do Sul,2021-01-09,2021-01-13,4,2025-05-20T23:01:37.806Z,4,normal,3.0,0,alto,1
5842,B,pac,6,3,259.0,4,low,F,3,4117,1,Mato Grosso,2021-06-08,2021-06-12,5,2025-05-20T23:01:37.806Z,4,normal,4.0,0,alto,0
5983,D,pac,4,3,269.0,2,medium,M,2,4158,0,Rondônia,2024-06-05,2024-06-27,3,2025-05-20T23:01:37.806Z,22,lenta,3.0,0,alto,0
7165,D,pac,5,4,225.0,5,low,M,7,1476,0,Rio Grande do Sul,2021-08-07,2021-08-18,0,2025-05-20T23:01:37.806Z,11,lenta,2.0,0,alto,1
7638,F,pac,3,4,195.0,4,low,M,3,4743,0,Rondônia,2024-07-02,2024-07-18,3,2025-05-20T23:01:37.806Z,16,lenta,3.5,0,médio,0
7918,B,pac,3,3,264.0,3,low,M,3,4970,0,Bahia,2022-07-27,2022-09-05,0,2025-05-20T23:01:37.806Z,40,lenta,1.5,0,alto,1
8418,F,pac,3,1,202.0,2,medium,M,7,4598,0,Santa Catarina,2021-09-04,2021-09-13,2,2025-05-20T23:01:37.806Z,9,lenta,1.5,0,alto,1
9413,C,pac,6,3,304.0,4,low,F,9,1401,0,Mato Grosso,2024-08-09,2024-09-04,3,2025-05-20T23:01:37.806Z,26,lenta,3.0,0,alto,0
10669,D,sedex,4,4,233.0,5,low,F,10,1173,1,Rio Grande do Norte,2024-05-11,2024-05-12,4,2025-05-20T23:01:37.806Z,1,expressa,4.0,1,alto,0
10996,B,pac,4,1,232.0,5,medium,F,6,1247,0,Maranhão,2022-10-27,2022-12-05,0,2025-05-20T23:01:37.806Z,39,lenta,0.5,0,alto,1
2689,D,pac,2,2,137.0,3,low,F,20,1823,1,São Paulo,2021-06-06,2021-06-07,4,2025-05-20T23:01:37.806Z,1,expressa,3.0,1,médio,1
3404,F,sedex,3,1,119.0,2,low,F,10,4146,1,Mato Grosso do Sul,2022-10-27,2022-11-01,5,2025-05-20T23:01:37.806Z,5,normal,3.0,0,médio,1
4678,B,pac,3,2,221.0,3,high,F,7,5477,0,Mato Grosso,2022-11-04,2022-11-25,2,2025-05-20T23:01:37.806Z,21,lenta,2.0,0,alto,1
5263,D,pac,6,4,285.0,4,medium,M,6,1582,0,Piauí,2023-07-03,2023-07-26,0,2025-05-20T23:01:37.806Z,23,lenta,2.0,0,alto,1
5807,C,pac,4,4,208.0,2,medium,F,6,4983,1,Sergipe,2023-09-19,2023-09-23,5,2025-05-20T23:01:37.806Z,4,normal,4.5,0,alto,0
6046,B,pac,6,2,286.0,4,low,F,4,1594,0,Maranhão,2021-07-22,2021-07-28,1,2025-05-20T23:01:37.806Z,6,lenta,1.5,0,alto,1
6504,F,pac,5,2,244.0,5,low,M,10,1699,0,Goiás,2020-04-06,2020-05-11,2,2025-05-20T23:01:37.806Z,35,lenta,2.0,0,alto,1
6718,B,transportadora,4,3,204.0,3,medium,M,2,5010,0,Bahia,2021-10-01,2021-10-12,3,2025-05-20T23:01:37.806Z,11,lenta,3.0,0,alto,0
6823,D,pac,5,2,266.0,5,low,F,1,1504,1,Piauí,2021-01-27,2021-01-28,4,2025-05-20T23:01:37.806Z,1,expressa,3.0,1,alto,1
7529,C,sedex,3,3,140.0,2,low,F,3,5713,0,Goiás,2023-09-17,2023-09-22,0,2025-05-20T23:01:37.806Z,5,normal,1.5,0,médio,1
9341,C,pac,3,2,177.0,3,low,F,5,5941,0,Ceará,2024-05-09,2024-05-29,2,2025-05-20T23:01:37.806Z,20,lenta,2.0,0,médio,1
9962,F,pac,5,4,256.0,5,low,M,2,1723,1,Mato Grosso,2021-03-08,2021-03-13,4,2025-05-20T23:01:37.806Z,5,normal,4.0,0,alto,0
455,C,pac,4,5,133.0,3,low,F,53,1467,1,São Paulo,2023-05-11,2023-05-16,5,2025-05-20T23:01:37.806Z,5,normal,5.0,0,médio,0
2547,A,pac,3,5,190.0,10,medium,M,32,2931,1,Piauí,2023-10-11,2023-10-15,4,2025-05-20T23:01:37.806Z,4,normal,4.5,0,médio,0
3818,F,sedex,3,4,201.0,10,high,F,7,4699,0,Piauí,2020-06-17,2020-07-19,2,2025-05-20T23:01:37.806Z,32,lenta,3.0,0,alto,1
3978,F,transportadora,5,5,255.0,2,medium,M,1,4604,1,Rio de Janeiro,2020-04-21,2020-04-26,4,2025-05-20T23:01:37.806Z,5,normal,4.5,0,alto,0
4142,F,pac,3,3,214.0,3,medium,F,2,4964,1,Paraíba,2020-11-12,2020-11-15,5,2025-05-20T23:01:37.806Z,3,normal,4.0,0,alto,0
7132,B,transportadora,3,5,167.0,2,low,M,5,5042,1,Paraná,2020-10-11,2020-10-13,4,2025-05-20T23:01:37.806Z,2,expressa,4.5,1,médio,0
198,F,pac,2,3,136.0,3,low,F,19,1568,1,Alagoas,2024-08-05,2024-08-06,5,2025-05-20T23:01:37.806Z,1,expressa,4.0,1,médio,0
3651,A,pac,3,5,165.0,3,low,M,3,5409,0,Minas Gerais,2020-06-09,2020-07-17,2,2025-05-20T23:01:37.806Z,38,lenta,3.5,0,médio,1
4093,D,sedex,6,1,127.0,3,low,F,8,5976,1,São Paulo,2022-07-07,2022-07-12,5,2025-05-20T23:01:37.806Z,5,normal,3.0,0,médio,1
6954,F,pac,3,1,207.0,2,low,F,7,5596,0,Paraíba,2024-10-14,2024-11-12,2,2025-05-20T23:01:37.806Z,29,lenta,1.5,0,alto,1
7263,A,transportadora,5,2,240.0,2,medium,M,4,4447,1,Rio Grande do Norte,2021-07-13,2021-07-18,5,2025-05-20T23:01:37.806Z,5,normal,3.5,0,alto,1
7548,F,transportadora,4,2,149.0,2,low,M,2,4026,1,São Paulo,2024-07-16,2024-07-19,4,2025-05-20T23:01:37.806Z,3,normal,3.0,0,médio,1
8018,F,pac,4,5,237.0,5,low,M,2,1357,1,Pará,2021-01-16,2021-01-20,4,2025-05-20T23:01:37.806Z,4,normal,4.5,0,alto,0
8965,D,pac,5,1,185.0,3,medium,F,7,4855,1,Mato Grosso do Sul,2020-09-11,2020-09-16,4,2025-05-20T23:01:37.806Z,5,normal,2.5,0,médio,1
855,A,pac,4,3,121.0,2,medium,M,11,1906,1,Tocantins,2024-09-09,2024-09-11,5,2025-05-20T23:01:37.806Z,2,expressa,4.0,1,médio,0
2722,B,sedex,4,4,238.0,3,low,F,13,2042,1,Rio Grande do Norte,2023-04-10,2023-04-12,4,2025-05-20T23:01:37.806Z,2,expressa,4.0,1,alto,0
4226,F,sedex,4,4,217.0,2,low,M,6,4029,1,Roraima,2022-11-25,2022-11-29,4,2025-05-20T23:01:37.806Z,4,normal,4.0,0,alto,0
4681,D,pac,3,3,237.0,3,low,F,7,4062,0,Minas Gerais,2022-10-20,2022-11-05,2,2025-05-20T23:01:37.806Z,16,lenta,2.5,0,alto,1
4806,F,transportadora,7,5,278.0,4,low,F,5,1572,1,Distrito Federal,2020-05-10,2020-05-11,5,2025-05-20T23:01:37.806Z,1,expressa,5.0,1,alto,0
5885,C,sedex,3,3,169.0,3,low,M,10,5147,0,Pernambuco,2023-03-15,2023-03-31,0,2025-05-20T23:01:37.806Z,16,lenta,1.5,0,médio,1
8990,F,pac,4,4,174.0,2,low,F,1,4541,1,Amazonas,2021-06-21,2021-06-26,5,2025-05-20T23:01:37.806Z,5,normal,4.5,0,médio,0
9278,F,pac,3,1,251.0,6,medium,M,10,4912,0,Rondônia,2022-01-08,2022-02-17,3,2025-05-20T23:01:37.806Z,40,lenta,2.0,0,alto,1
780,F,pac,3,4,153.0,2,low,F,24,1442,1,Mato Grosso,2023-04-29,2023-04-30,5,2025-05-20T23:01:37.806Z,1,expressa,4.5,1,médio,0
1552,B,pac,3,3,246.0,3,medium,F,45,3945,1,Rio de Janeiro,2023-11-15,2023-11-17,5,2025-05-20T23:01:37.806Z,2,expressa,4.0,1,alto,0
4161,A,pac,4,2,255.0,3,medium,M,3,4562,1,Minas Gerais,2022-11-30,2022-12-03,4,2025-05-20T23:01:37.806Z,3,normal,3.0,0,alto,1
6711,A,transportadora,4,3,238.0,2,medium,F,2,5328,0,Distrito Federal,2023-01-17,2023-01-27,3,2025-05-20T23:01:37.806Z,10,lenta,3.0,0,alto,0
9439,D,sedex,6,4,205.0,4,low,F,10,1974,1,Sergipe,2022-06-30,2022-07-01,4,2025-05-20T23:01:37.806Z,1,expressa,4.0,1,alto,0
51,A,pac,4,1,183.0,3,low,M,37,2042,1,Paraná,2024-07-15,2024-07-16,5,2025-05-20T23:01:37.806Z,1,expressa,3.0,1,médio,1
277,D,transportadora,4,2,136.0,3,low,F,65,1962,1,Rio de Janeiro,2022-09-12,2022-09-16,4,2025-05-20T23:01:37.806Z,4,normal,3.0,0,médio,1
876,F,pac,4,1,222.0,3,medium,M,45,3158,1,Mato Grosso,2024-05-03,2024-05-05,5,2025-05-20T23:01:37.806Z,2,expressa,3.0,1,alto,1
